"Model Category","Model","Size","Paper","Print Colour","Quantity","Lamination","Colour Protective Layer","WM Price","EM Price"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","700","Gloss Lamination (Both)","N/A","677.25","767.25"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","700","Matte Lamination (Front)","N/A","653.10","733.10"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","700","Matte Lamination (Front) + Spot UV (Front)","N/A","857.85","937.85"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","700","Matte Lamination (Both)","N/A","695.10","785.10"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","700","Matte Lamination (Both) + Spot UV (Front)","N/A","899.85","989.85"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","700","Gloss Waterbase Varnish (Front)","N/A","659.40","739.40"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","700","Gloss Waterbase Varnish (Both)","N/A","659.40","739.40"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","750","Gloss Lamination (Front)","N/A","662.55","752.55"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","750","Gloss Lamination (Both)","N/A","689.85","789.85"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","750","Matte Lamination (Front)","N/A","662.55","752.55"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","750","Matte Lamination (Front) + Spot UV (Front)","N/A","869.40","959.40"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","750","Matte Lamination (Both)","N/A","709.80","809.80"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","750","Matte Lamination (Both) + Spot UV (Front)","N/A","916.65","1016.65"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","750","Gloss Waterbase Varnish (Front)","N/A","668.85","758.85"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","750","Gloss Waterbase Varnish (Both)","N/A","668.85","758.85"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","800","Gloss Lamination (Front)","N/A","675.15","775.15"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","800","Gloss Lamination (Both)","N/A","706.65","806.65"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","800","Matte Lamination (Front)","N/A","676.20","776.20"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","800","Matte Lamination (Front) + Spot UV (Front)","N/A","886.20","986.20"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","800","Matte Lamination (Both)","N/A","725.55","825.55"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","800","Matte Lamination (Both) + Spot UV (Front)","N/A","935.55","1035.55"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","800","Gloss Waterbase Varnish (Front)","N/A","680.40","770.40"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","800","Gloss Waterbase Varnish (Both)","N/A","681.45","771.45"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","850","Gloss Lamination (Front)","N/A","685.65","785.65"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","850","Gloss Lamination (Both)","N/A","720.30","830.30"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","850","Matte Lamination (Front)","N/A","688.80","788.80"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","850","Matte Lamination (Front) + Spot UV (Front)","N/A","900.90","1000.90"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","850","Matte Lamination (Both)","N/A","740.25","850.25"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","850","Matte Lamination (Both) + Spot UV (Front)","N/A","952.35","1062.35"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","850","Gloss Waterbase Varnish (Front)","N/A","691.95","791.95"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","850","Gloss Waterbase Varnish (Both)","N/A","691.95","791.95"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","900","Gloss Lamination (Front)","N/A","697.20","807.20"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","900","Gloss Lamination (Both)","N/A","737.10","847.10"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","900","Matte Lamination (Front)","N/A","703.50","813.50"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","900","Matte Lamination (Front) + Spot UV (Front)","N/A","917.70","1027.70"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","900","Matte Lamination (Both)","N/A","758.10","868.10"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","900","Matte Lamination (Both) + Spot UV (Front)","N/A","972.30","1082.30"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","900","Gloss Waterbase Varnish (Front)","N/A","703.50","803.50"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","900","Gloss Waterbase Varnish (Both)","N/A","704.55","804.55"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","950","Gloss Lamination (Front)","N/A","707.70","817.70"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","950","Gloss Lamination (Both)","N/A","749.70","869.70"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","950","Matte Lamination (Front)","N/A","716.10","826.10"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","950","Matte Lamination (Front) + Spot UV (Front)","N/A","932.40","1042.40"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","950","Matte Lamination (Both)","N/A","772.80","892.80"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","950","Matte Lamination (Both) + Spot UV (Front)","N/A","989.10","1109.10"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","950","Gloss Waterbase Varnish (Front)","N/A","714.00","824.00"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","950","Gloss Waterbase Varnish (Both)","N/A","714.00","824.00"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","1000","Gloss Lamination (Front)","N/A","719.25","839.25"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","1000","Gloss Lamination (Both)","N/A","765.45","895.45"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","1000","Matte Lamination (Front)","N/A","729.75","849.75"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","1000","Matte Lamination (Front) + Spot UV (Front)","N/A","949.20","1069.20"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","1000","Matte Lamination (Both)","N/A","788.55","918.55"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","1000","Matte Lamination (Both) + Spot UV (Front)","N/A","1008.00","1138.00"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","1000","Gloss Waterbase Varnish (Front)","N/A","724.50","834.50"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","1000","Gloss Waterbase Varnish (Both)","N/A","725.55","835.55"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","250","Gloss Lamination (Front)","N/A","561.75","601.75"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","250","Gloss Lamination (Both)","N/A","561.75","601.75"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","250","Matte Lamination (Front)","N/A","561.75","601.75"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","250","Matte Lamination (Front) + Spot UV (Front)","N/A","745.50","785.50"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","250","Matte Lamination (Both)","N/A","562.80","602.80"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","250","Matte Lamination (Both) + Spot UV (Front)","N/A","746.55","786.55"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","250","Gloss Waterbase Varnish (Front)","N/A","567.00","597.00"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","250","Gloss Waterbase Varnish (Both)","N/A","567.00","597.00"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","300","Gloss Lamination (Front)","N/A","572.25","612.25"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","300","Gloss Lamination (Both)","N/A","573.30","613.30"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","300","Matte Lamination (Front)","N/A","572.25","612.25"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","300","Matte Lamination (Front) + Spot UV (Front)","N/A","758.10","798.10"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","300","Matte Lamination (Both)","N/A","579.60","619.60"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","300","Matte Lamination (Both) + Spot UV (Front)","N/A","765.45","805.45"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","300","Gloss Waterbase Varnish (Front)","N/A","578.55","618.55"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","300","Gloss Waterbase Varnish (Both)","N/A","579.60","619.60"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","350","Gloss Lamination (Front)","N/A","583.80","633.80"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","350","Gloss Lamination (Both)","N/A","583.80","633.80"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","350","Matte Lamination (Front)","N/A","583.80","633.80"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","350","Matte Lamination (Front) + Spot UV (Front)","N/A","772.80","822.80"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","350","Matte Lamination (Both)","N/A","594.30","644.30"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","350","Matte Lamination (Both) + Spot UV (Front)","N/A","783.30","833.30"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","350","Gloss Waterbase Varnish (Front)","N/A","590.10","640.10"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","350","Gloss Waterbase Varnish (Both)","N/A","590.10","640.10"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","400","Gloss Lamination (Front)","N/A","594.30","644.30"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","400","Gloss Lamination (Both)","N/A","598.50","658.50"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","400","Matte Lamination (Front)","N/A","594.30","644.30"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","400","Matte Lamination (Front) + Spot UV (Front)","N/A","785.40","835.40"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","400","Matte Lamination (Both)","N/A","611.10","671.10"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","400","Matte Lamination (Both) + Spot UV (Front)","N/A","802.20","862.20"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","400","Gloss Waterbase Varnish (Front)","N/A","600.60","650.60"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","400","Gloss Waterbase Varnish (Both)","N/A","601.65","651.65"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","450","Gloss Lamination (Front)","N/A","605.85","665.85"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","450","Gloss Lamination (Both)","N/A","611.10","671.10"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","450","Matte Lamination (Front)","N/A","605.85","665.85"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","450","Matte Lamination (Front) + Spot UV (Front)","N/A","799.05","859.05"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","450","Matte Lamination (Both)","N/A","624.75","684.75"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","450","Matte Lamination (Both) + Spot UV (Front)","N/A","817.95","877.95"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","450","Gloss Waterbase Varnish (Front)","N/A","611.10","671.10"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","450","Gloss Waterbase Varnish (Both)","N/A","611.10","671.10"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","500","Gloss Lamination (Front)","N/A","617.40","687.40"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","500","Gloss Lamination (Both)","N/A","627.90","697.90"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","500","Matte Lamination (Front)","N/A","617.40","687.40"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","500","Matte Lamination (Front) + Spot UV (Front)","N/A","812.70","882.70"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","500","Matte Lamination (Both)","N/A","642.60","712.60"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","500","Matte Lamination (Both) + Spot UV (Front)","N/A","837.90","907.90"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","500","Gloss Waterbase Varnish (Front)","N/A","623.70","683.70"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","500","Gloss Waterbase Varnish (Both)","N/A","624.75","684.75"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","550","Gloss Lamination (Front)","N/A","628.95","698.95"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","550","Gloss Lamination (Both)","N/A","642.60","722.60"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","550","Matte Lamination (Front)","N/A","628.95","698.95"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","550","Matte Lamination (Front) + Spot UV (Front)","N/A","826.35","896.35"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","550","Matte Lamination (Both)","N/A","658.35","738.35"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","550","Matte Lamination (Both) + Spot UV (Front)","N/A","855.75","935.75"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","550","Gloss Waterbase Varnish (Front)","N/A","635.25","705.25"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","550","Gloss Waterbase Varnish (Both)","N/A","635.25","705.25"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","600","Gloss Lamination (Front)","N/A","641.55","721.55"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","600","Gloss Lamination (Both)","N/A","659.40","739.40"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","600","Matte Lamination (Front)","N/A","641.55","721.55"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","600","Matte Lamination (Front) + Spot UV (Front)","N/A","842.10","922.10"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","600","Matte Lamination (Both)","N/A","676.20","756.20"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","600","Matte Lamination (Both) + Spot UV (Front)","N/A","876.75","956.75"
"Key Folder","FKF 001","229mm x 194mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","600","Gloss Waterbase Varnish (Front)","N/A","646.80","716.80"
